aggregation,grid_id,is_first,model,rank,scope,score,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5
arithmetic,187,0.0,nearest_feasible,6,real_all,0.546018811638935,0.47058823529411764,0.2941176470588235,0.1764705882352941,0.0,0.058823529411764705
geometric,188,0.0,nearest_feasible,5,real_all,0.5171518859704806,0.42105263157894735,0.2631578947368421,0.21052631578947367,0.0,0.10526315789473684
arithmetic,188,0.0,nearest_feasible,6,real_all,0.553320348176776,0.42105263157894735,0.2631578947368421,0.21052631578947367,0.0,0.10526315789473684
geometric,189,0.0,nearest_feasible,6,real_all,0.5321287655665994,0.4444444444444444,0.27777777777777773,0.2222222222222222,0.0,0.05555555555555555
arithmetic,189,0.0,nearest_feasible,6,real_all,0.5668745426223206,0.4444444444444444,0.27777777777777773,0.2222222222222222,0.0,0.05555555555555555
geometric,190,0.0,nearest_feasible,6,real_all,0.5477297196518959,0.42105263157894735,0.2631578947368421,0.2631578947368421,0.0,0.05263157894736842
arithmetic,190,0.0,nearest_feasible,6,real_all,0.5855349335021918,0.42105263157894735,0.2631578947368421,0.2631578947368421,0.0,0.05263157894736842
geometric,191,0.0,nearest_feasible,5,real_all,0.49249949033649904,0.4210526315789474,0.3157894736842105,0.15789473684210525,0.0,0.10526315789473685
arithmetic,191,0.0,nearest_feasible,6,real_all,0.523996601641632,0.4210526315789474,0.3157894736842105,0.15789473684210525,0.0,0.10526315789473685
geometric,192,0.0,nearest_feasible,6,real_all,0.505389187706855,0.4444444444444445,0.3333333333333333,0.16666666666666666,0.0,0.05555555555555556
arithmetic,192,0.0,nearest_feasible,6,real_all,0.5359216990574465,0.4444444444444445,0.3333333333333333,0.16666666666666666,0.0,0.05555555555555556
geometric,193,0.0,nearest_feasible,6,real_all,0.5216196925676688,0.4210526315789474,0.3157894736842105,0.2105263157894737,0.0,0.052631578947368425
arithmetic,193,0.0,nearest_feasible,6,real_all,0.556211186967048,0.4210526315789474,0.3157894736842105,0.2105263157894737,0.0,0.052631578947368425
geometric,194,0.0,nearest_feasible,6,real_all,0.49675431862143893,0.42105263157894735,0.36842105263157887,0.15789473684210525,0.0,0.05263157894736842
arithmetic,194,0.0,nearest_feasible,6,real_all,0.5268874404319043,0.42105263157894735,0.36842105263157887,0.15789473684210525,0.0,0.05263157894736842
geometric,195,0.0,nearest_feasible,4,real_all,0.49463640554864674,0.4736842105263158,0.15789473684210525,0.15789473684210525,0.0,0.2105263157894737
arithmetic,195,0.0,nearest_feasible,5,real_all,0.5279069558666634,0.4736842105263158,0.15789473684210525,0.15789473684210525,0.0,0.2105263157894737
geometric,196,0.0,nearest_feasible,4,real_all,0.5077041334498756,0.5,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
arithmetic,196,0.0,nearest_feasible,5,real_all,0.5400492951838686,0.5,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
geometric,197,0.0,nearest_feasible,4,real_all,0.5227182092369819,0.5294117647058824,0.17647058823529413,0.17647058823529413,0.0,0.11764705882352942
arithmetic,197,0.0,nearest_feasible,5,real_all,0.5536201450089799,0.5294117647058824,0.17647058823529413,0.17647058823529413,0.0,0.11764705882352942
geometric,198,0.0,nearest_feasible,5,real_all,0.5401404173372125,0.5625,0.18749999999999997,0.18749999999999997,0.0,0.0625
arithmetic,198,0.0,nearest_feasible,5,real_all,0.5688873510622303,0.5625,0.18749999999999997,0.18749999999999997,0.0,0.0625
geometric,199,0.0,nearest_feasible,4,real_all,0.523882957967684,0.47368421052631576,0.15789473684210525,0.21052631578947367,0.0,0.15789473684210525
arithmetic,199,0.0,nearest_feasible,5,real_all,0.5601215411920791,0.47368421052631576,0.15789473684210525,0.21052631578947367,0.0,0.15789473684210525
geometric,200,0.0,nearest_feasible,4,real_all,0.5394421820343165,0.5,0.16666666666666666,0.22222222222222224,0.0,0.11111111111111112
arithmetic,200,0.0,nearest_feasible,5,real_all,0.5740535796940296,0.5,0.16666666666666666,0.22222222222222224,0.0,0.11111111111111112
geometric,201,0.0,nearest_feasible,5,real_all,0.5573793879135966,0.5294117647058824,0.1764705882352941,0.23529411764705882,0.0,0.058823529411764705
arithmetic,201,0.0,nearest_feasible,5,real_all,0.5896246815491506,0.5294117647058824,0.1764705882352941,0.23529411764705882,0.0,0.058823529411764705
geometric,202,0.0,nearest_feasible,4,real_all,0.5548587822696727,0.4736842105263158,0.15789473684210525,0.2631578947368421,0.0,0.10526315789473685
arithmetic,202,0.0,nearest_feasible,5,real_all,0.5923361265174952,0.4736842105263158,0.15789473684210525,0.2631578947368421,0.0,0.10526315789473685
geometric,203,0.0,nearest_feasible,5,real_all,0.5731642675047752,0.5,0.16666666666666666,0.2777777777777778,0.0,0.05555555555555556
arithmetic,203,0.0,nearest_feasible,5,real_all,0.6080578642041907,0.5,0.16666666666666666,0.2777777777777778,0.0,0.05555555555555556
geometric,204,0.0,nearest_feasible,5,real_all,0.5876661257623408,0.4736842105263158,0.15789473684210525,0.3157894736842105,0.0,0.052631578947368425
arithmetic,204,0.0,nearest_feasible,5,real_all,0.6245507118429109,0.4736842105263158,0.15789473684210525,0.3157894736842105,0.0,0.052631578947368425
geometric,205,0.0,nearest_feasible,4,real_all,0.4989096951872847,0.47368421052631576,0.21052631578947367,0.15789473684210525,0.0,0.15789473684210525
arithmetic,205,0.0,nearest_feasible,5,real_all,0.5307977946569353,0.47368421052631576,0.21052631578947367,0.15789473684210525,0.0,0.15789473684210525
geometric,206,0.0,nearest_feasible,5,real_all,0.5123351035211334,0.5,0.22222222222222224,0.16666666666666666,0.0,0.11111111111111112
arithmetic,206,0.0,nearest_feasible,5,real_all,0.5431007361291557,0.5,0.22222222222222224,0.16666666666666666,0.0,0.11111111111111112
geometric,207,0.0,nearest_feasible,6,real_all,0.527767944977997,0.5294117647058824,0.23529411764705882,0.1764705882352941,0.0,0.058823529411764705
arithmetic,207,0.0,nearest_feasible,5,real_all,0.5568510824804604,0.5294117647058824,0.23529411764705882,0.1764705882352941,0.0,0.058823529411764705
geometric,208,0.0,nearest_feasible,5,real_all,0.52840891600682,0.47368421052631576,0.21052631578947367,0.21052631578947367,0.0,0.10526315789473684
arithmetic,208,0.0,nearest_feasible,5,real_all,0.5630123799823513,0.47368421052631576,0.21052631578947367,0.21052631578947367,0.0,0.10526315789473684
geometric,209,0.0,nearest_feasible,6,real_all,0.5443626473911768,0.49999999999999994,0.2222222222222222,0.2222222222222222,0.0,0.05555555555555555
arithmetic,209,0.0,nearest_feasible,5,real_all,0.5771050206393168,0.49999999999999994,0.2222222222222222,0.2222222222222222,0.0,0.05555555555555555
geometric,210,0.0,nearest_feasible,6,real_all,0.5596523483286655,0.47368421052631576,0.21052631578947367,0.2631578947368421,0.0,0.05263157894736842
arithmetic,210,0.0,nearest_feasible,5,real_all,0.5952269653077671,0.47368421052631576,0.21052631578947367,0.2631578947368421,0.0,0.05263157894736842
geometric,211,0.0,nearest_feasible,5,real_all,0.5032199028613338,0.4736842105263158,0.2631578947368421,0.15789473684210525,0.0,0.10526315789473685
arithmetic,211,0.0,nearest_feasible,6,real_all,0.5336886334472074,0.4736842105263158,0.2631578947368421,0.15789473684210525,0.0,0.10526315789473685
geometric,212,0.0,nearest_feasible,6,real_all,0.5170083145008021,0.5,0.2777777777777778,0.16666666666666666,0.0,0.05555555555555556
arithmetic,212,0.0,nearest_feasible,5,real_all,0.5461521770744427,0.5,0.2777777777777778,0.16666666666666666,0.0,0.05555555555555556
geometric,213,0.0,nearest_feasible,6,real_all,0.5329739749479047,0.4736842105263158,0.2631578947368421,0.2105263157894737,0.0,0.052631578947368425
arithmetic,213,0.0,nearest_feasible,6,real_all,0.5659032187726234,0.4736842105263158,0.2631578947368421,0.2105263157894737,0.0,0.052631578947368425
geometric,214,0.0,nearest_feasible,6,real_all,0.507567347515086,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.0,0.05263157894736842
arithmetic,214,0.0,nearest_feasible,6,real_all,0.5365794722374795,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.0,0.05263157894736842
geometric,215,0.0,nearest_feasible,3,real_all,0.5097696409334069,0.5263157894736842,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525
arithmetic,215,0.0,nearest_feasible,5,real_all,0.5404898264625108,0.5263157894736842,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525
geometric,216,0.0,nearest_feasible,4,real_all,0.5241139200720228,0.5555555555555556,0.16666666666666666,0.16666666666666666,0.0,0.11111111111111112
arithmetic,216,0.0,nearest_feasible,5,real_all,0.5533312141461518,0.5555555555555556,0.16666666666666666,0.16666666666666666,0.0,0.11111111111111112
geometric,217,0.0,nearest_feasible,5,real_all,0.5406239374706241,0.588235294117647,0.1764705882352941,0.1764705882352941,0.0,0.058823529411764705
arithmetic,217,0.0,nearest_feasible,5,real_all,0.5676833533219858,0.588235294117647,0.1764705882352941,0.1764705882352941,0.0,0.058823529411764705
geometric,218,0.0,nearest_feasible,4,real_all,0.5399109818414941,0.5263157894736842,0.15789473684210525,0.21052631578947367,0.0,0.10526315789473684
arithmetic,218,0.0,nearest_feasible,5,real_all,0.5727044117879267,0.5263157894736842,0.15789473684210525,0.21052631578947367,0.0,0.10526315789473684
geometric,219,0.0,nearest_feasible,5,real_all,0.5568777917111924,0.5555555555555555,0.16666666666666663,0.2222222222222222,0.0,0.05555555555555555
arithmetic,219,0.0,nearest_feasible,5,real_all,0.587335498656313,0.5555555555555555,0.16666666666666663,0.2222222222222222,0.0,0.05555555555555555
geometric,220,0.0,nearest_feasible,5,real_all,0.5718345011273953,0.5263157894736842,0.15789473684210525,0.2631578947368421,0.0,0.05263157894736842
arithmetic,220,0.0,nearest_feasible,5,real_all,0.6049189971133426,0.5263157894736842,0.15789473684210525,0.2631578947368421,0.0,0.05263157894736842
geometric,221,0.0,nearest_feasible,5,real_all,0.5141736704392348,0.5263157894736842,0.2105263157894737,0.15789473684210525,0.0,0.10526315789473685
arithmetic,221,0.0,nearest_feasible,5,real_all,0.543380665252783,0.5263157894736842,0.2105263157894737,0.15789473684210525,0.0,0.10526315789473685
geometric,222,0.0,nearest_feasible,6,real_all,0.5288945702930294,0.5555555555555556,0.22222222222222224,0.16666666666666666,0.0,0.05555555555555556
arithmetic,222,0.0,nearest_feasible,5,real_all,0.556382655091439,0.5555555555555556,0.22222222222222224,0.16666666666666666,0.0,0.05555555555555556
geometric,223,0.0,nearest_feasible,6,real_all,0.5445754100530225,0.5263157894736842,0.2105263157894737,0.2105263157894737,0.0,0.052631578947368425
arithmetic,223,0.0,nearest_feasible,5,real_all,0.5755952505781987,0.5263157894736842,0.2105263157894737,0.2105263157894737,0.0,0.052631578947368425
geometric,224,0.0,nearest_feasible,6,real_all,0.5186157474754192,0.5263157894736842,0.2631578947368421,0.15789473684210525,0.0,0.05263157894736842
arithmetic,224,0.0,nearest_feasible,5,real_all,0.5462715040430549,0.5263157894736842,0.2631578947368421,0.15789473684210525,0.0,0.05263157894736842
geometric,0,0.0,priority_resource_greedy,3,real_all,0.5066684389593322,0.3125,0.18749999999999997,0.25,0.0,0.25
arithmetic,0,0.0,priority_resource_greedy,4,real_all,0.5498915664936158,0.3125,0.18749999999999997,0.25,0.0,0.25
geometric,1,0.0,priority_resource_greedy,3,real_all,0.5249040805606457,0.2941176470588235,0.1764705882352941,0.2941176470588235,0.0,0.23529411764705882
arithmetic,1,0.0,priority_resource_greedy,4,real_all,0.5719111530028658,0.2941176470588235,0.1764705882352941,0.2941176470588235,0.0,0.23529411764705882
geometric,2,0.0,priority_resource_greedy,3,real_all,0.541627052589199,0.3125,0.18749999999999997,0.3125,0.0,0.18749999999999997
arithmetic,2,0.0,priority_resource_greedy,4,real_all,0.5877931150110927,0.3125,0.18749999999999997,0.3125,0.0,0.18749999999999997
geometric,3,0.0,priority_resource_greedy,3,real_all,0.5416638005191557,0.2777777777777778,0.16666666666666669,0.33333333333333337,0.0,0.22222222222222227
arithmetic,3,0.0,priority_resource_greedy,4,real_all,0.5914841187888658,0.2777777777777778,0.16666666666666669,0.33333333333333337,0.0,0.22222222222222227
geometric,4,0.0,priority_resource_greedy,3,real_all,0.5589229527468016,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.0,0.17647058823529413
arithmetic,4,0.0,priority_resource_greedy,4,real_all,0.6075831986663737,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.0,0.17647058823529413
geometric,5,0.0,priority_resource_greedy,3,real_all,0.578997706466594,0.3125,0.1875,0.375,0.0,0.12500000000000003
arithmetic,5,0.0,priority_resource_greedy,5,real_all,0.6256946635285697,0.3125,0.1875,0.375,0.0,0.12500000000000003
geometric,6,0.0,priority_resource_greedy,3,real_all,0.5571124301940739,0.2631578947368421,0.15789473684210525,0.3684210526315789,0.0,0.2105263157894737
arithmetic,6,0.0,priority_resource_greedy,4,real_all,0.6089967723868659,0.2631578947368421,0.15789473684210525,0.3684210526315789,0.0,0.2105263157894737
geometric,7,0.0,priority_resource_greedy,3,real_all,0.5747602135786141,0.2777777777777778,0.16666666666666666,0.38888888888888884,0.0,0.16666666666666666
arithmetic,7,0.0,priority_resource_greedy,4,real_all,0.6251743841377343,0.2777777777777778,0.16666666666666666,0.38888888888888884,0.0,0.16666666666666666
geometric,8,0.0,priority_resource_greedy,3,real_all,0.5951465775871605,0.29411764705882354,0.17647058823529413,0.4117647058823529,0.0,0.11764705882352942
arithmetic,8,0.0,priority_resource_greedy,5,real_all,0.6432552443298813,0.29411764705882354,0.17647058823529413,0.4117647058823529,0.0,0.11764705882352942
geometric,9,0.0,priority_resource_greedy,4,real_all,0.6189468241864947,0.3125,0.18749999999999997,0.43749999999999994,0.0,0.0625
arithmetic,9,0.0,priority_resource_greedy,5,real_all,0.6635962120460468,0.3125,0.18749999999999997,0.43749999999999994,0.0,0.0625
geometric,10,0.0,priority_resource_greedy,3,real_all,0.4801537095741083,0.3125,0.25,0.18749999999999997,0.0,0.25
arithmetic,10,0.0,priority_resource_greedy,4,real_all,0.5165708696020603,0.3125,0.25,0.18749999999999997,0.0,0.25
geometric,11,0.0,priority_resource_greedy,3,real_all,0.499010329836248,0.2941176470588235,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882
arithmetic,11,0.0,priority_resource_greedy,4,real_all,0.5405504971049313,0.2941176470588235,0.23529411764705882,0.23529411764705882,0.0,0.23529411764705882
geometric,12,0.0,priority_resource_greedy,3,real_all,0.5132828858267776,0.3125,0.25,0.25,0.0,0.18749999999999997
arithmetic,12,0.0,priority_resource_greedy,4,real_all,0.5544724181195373,0.3125,0.25,0.25,0.0,0.18749999999999997
geometric,13,0.0,priority_resource_greedy,3,real_all,0.5163925618449724,0.2777777777777778,0.22222222222222227,0.2777777777777778,0.0,0.22222222222222227
arithmetic,13,0.0,priority_resource_greedy,4,real_all,0.5618657215519278,0.2777777777777778,0.22222222222222227,0.2777777777777778,0.0,0.22222222222222227
geometric,14,0.0,priority_resource_greedy,3,real_all,0.5313510359937218,0.29411764705882354,0.23529411764705885,0.29411764705882354,0.0,0.17647058823529413
arithmetic,14,0.0,priority_resource_greedy,4,real_all,0.5762225427684391,0.29411764705882354,0.23529411764705885,0.29411764705882354,0.0,0.17647058823529413
geometric,15,0.0,priority_resource_greedy,3,real_all,0.5486978765952898,0.3125,0.25000000000000006,0.3125,0.0,0.12500000000000003
arithmetic,15,0.0,priority_resource_greedy,5,real_all,0.5923739666370144,0.3125,0.25000000000000006,0.3125,0.0,0.12500000000000003
geometric,16,0.0,priority_resource_greedy,3,real_all,0.5324576983025544,0.2631578947368421,0.2105263157894737,0.3157894736842105,0.0,0.2105263157894737
arithmetic,16,0.0,priority_resource_greedy,4,real_all,0.5809372381623983,0.2631578947368421,0.2105263157894737,0.3157894736842105,0.0,0.2105263157894737
geometric,17,0.0,priority_resource_greedy,3,real_all,0.5479448670041367,0.2777777777777778,0.22222222222222224,0.3333333333333333,0.0,0.16666666666666666
arithmetic,17,0.0,priority_resource_greedy,4,real_all,0.5955559869007963,0.2777777777777778,0.22222222222222224,0.3333333333333333,0.0,0.16666666666666666
geometric,18,0.0,priority_resource_greedy,3,real_all,0.5657877333806904,0.29411764705882354,0.23529411764705885,0.35294117647058826,0.0,0.11764705882352942
arithmetic,18,0.0,priority_resource_greedy,5,real_all,0.611894588431947,0.29411764705882354,0.23529411764705885,0.35294117647058826,0.0,0.11764705882352942
geometric,19,0.0,priority_resource_greedy,4,real_all,0.5865563962749866,0.3125,0.25,0.37499999999999994,0.0,0.0625
arithmetic,19,0.0,priority_resource_greedy,5,real_all,0.6302755151544914,0.3125,0.25,0.37499999999999994,0.0,0.0625
geometric,20,0.0,priority_resource_greedy,3,real_all,0.5632307661383841,0.2631578947368421,0.21052631578947367,0.36842105263157887,0.0,0.15789473684210525
arithmetic,20,0.0,priority_resource_greedy,4,real_all,0.6128543316507997,0.2631578947368421,0.21052631578947367,0.36842105263157887,0.0,0.15789473684210525
geometric,21,0.0,priority_resource_greedy,3,real_all,0.5814250619789484,0.2777777777777778,0.22222222222222224,0.38888888888888884,0.0,0.11111111111111112
